temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
10.83,0.01,0.065443,0.0128544,5.22296,7.56392,2.30484
26.79,0.06,0.0570394,0.00915621,4.02227,8.10049,2.17309
42.75,0.05,0.0446626,0.00499783,6.01055,6.5167,2.14772
42.75,0.04,0.0446626,0.00499783,6.01055,6.5167,2.13477
26.39,0.05,0.045011,0.0229573,4.25876,7.56392,2.3574
51.61,0.05,0.0421569,0.0103916,5.78554,6.67769,2.23493
50.98,0.09,0.0438882,0.0157123,4.02227,7.08061,2.10512
94.63,0.02,0.0648753,0.0112598,7.72188,7.08061,2.30531
26.79,0.06,0.0570394,0.00915621,4.02227,8.10049,2.23314
62.62,0.04,0.0570394,0.00915621,6.01055,6.5167,2.11464
4.14,0.04,0.0446626,0.021271,4.85726,8.10049,2.79407
94.63,0.02,0.0648753,0.0112598,7.36013,7.08061,2.49523
17.82,0.03,0.0438882,0.0157123,5.16619,7.08061,2.17006
49.58,0.02,0.0438882,0.00518789,4.67156,7.08061,2.17331
4.14,0.05,0.0570394,0.00915621,4.85726,8.10049,2.62241
26.39,0.09,0.045011,0.0209252,5.22296,7.08061,0.447682
24.21,0.06,0.045011,0.0209252,5.22296,7.08061,0.437572
18.54,0.02,0.0648753,0.0112598,7.74393,7.08061,2.39118
50.98,0.07,0.0438882,0.0157123,4.02227,7.08061,2.19559
28.77,0.06,0.045011,0.0107722,5.22296,7.08061,0.432196
11.16,0.05,0.0446626,0.021271,4.67156,8.10049,2.29768
31.91,0.01,0.045011,0.0035649,7.45593,7.56392,2.34261
26.79,0.06,0.0570394,0.00915621,4.02227,8.10049,2.18948
11.16,0.05,0.0446626,0.021271,4.67156,8.10049,2.18722
94.63,0.02,0.0648753,0.0112598,7.56392,7.08061,2.21509
4.08,0.06,0.0438882,0.0157123,4.87335,7.08061,2.7356
94.65,0.02,0.0648753,0.0112598,7.74393,7.08061,2.36077
4.08,0.03,0.0438882,0.0157123,5.16619,7.08061,2.93137
87.82,0.02,0.0549902,0.000350903,7.91636,7.08061,2.57132
26.39,0.02,0.0648753,0.0112598,8.06714,7.08061,2.331
