temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
74.37,0.02,0.0927842,0.0236279,3.84659,7.56392,9.68504
66.8,0.07,0.0970641,0.0238036,3.2285,6.66871,9.95446
66.8,0.03,0.0970641,0.0238036,3.8782,9.62301,9.62551
79.44,0.03,0.0385654,0.0242676,3.91605,9.62301,9.37232
74.37,0.03,0.0927842,0.0236279,3.91605,9.62301,9.60349
74.37,0.01,0.0927842,0.0236279,4.77642,6.08711,9.72117
57.36,0.03,0.0771117,0.00748996,4.25876,4.47765,7.56626
29.12,0.03,0.0924186,0.0085187,3.34005,6.19181,8.65833
54.46,0.02,0.083407,0.00585387,6.64414,7.90704,7.29281
35.71,0.07,0.0927842,0.0236279,5.38071,6.01055,7.69197
27.76,0.07,0.109509,0.00981287,3.46332,16.1654,10.6643
45.12,0.07,0.0899875,0.00937869,3.21348,12.1977,9.58163
27.76,0.04,0.109509,0.00981287,3.46332,16.1654,10.9521
27.76,0.03,0.0979658,0.024081,4.33915,5.86229,10.1356
7.99,0.1,0.104202,0.0239068,4.25876,6.70627,11.9762
27.76,0.07,0.109509,0.00981287,3.46332,16.1654,11.5443
27.76,0.07,0.109509,0.00981287,3.46332,16.1654,11.0072
22.99,0.01,0.109509,0.00981287,5.76439,16.1654,10.1616
42.61,0.07,0.0996109,0.00876767,3.17525,11.2414,9.36673
18.82,0.06,0.0979658,0.024081,4.29325,5.90731,10.1147
12.32,0.09,0.104202,0.0239068,4.34446,5.86151,11.3983
4.85,0.08,0.104202,0.0239068,4.47817,8.83487,12.3857
10.32,0.01,0.0979658,0.024081,4.77642,23.6589,10.2381
7.32,0.02,0.0979658,0.024081,4.77642,7.68,11.1171
15.68,0.02,0.0979658,0.024081,4.77642,6.08711,10.8289
4.85,0.05,0.104202,0.0239068,4.77642,8.30719,11.6095
16.44,0.2,0.0979658,0.024081,3.59583,7.69917,11.9497
28.56,0.17,0.0979658,0.024081,3.84659,4.74399,10.4157
17.72,0.23,0.104202,0.0239068,3.54031,6.39103,11.1878
5.6,0.28,0.104202,0.0239068,4.29325,7.77007,11.8477
26.49,0.03,0.0684203,0.0248548,3.54031,4.1536,9.32465
27.76,0.01,0.0684773,0.0133682,8.832,4.34446,10.5047
27.76,0.15,0.0684203,0.0248548,3.84659,4.00908,9.838
27.76,0.16,0.0927842,0.0157445,4.22999,6.22373,10.6325
13.38,0.05,0.104202,0.0239068,4.34446,5.86151,10.6842
27.76,0.02,0.107401,0.00811398,3.46332,9.49964,8.94021
27.76,0.09,0.0970641,0.0238036,3.4346,4.67156,8.44909
27.76,0.02,0.107401,0.00811398,3.46332,9.49964,8.5719
8.64,0.05,0.0375562,0.02465,4.25876,6.41873,9.43999
22.64,0.01,0.0979658,0.0220321,6.19181,12.5795,9.52243
14.05,0.01,0.103922,0.0230946,5.78554,19.8466,9.63675
