temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
24.96,0.01,0.0924959,0.0199541,6.21261,6.83693,5.25274
271.86,0.37,0.125013,0.00251118,3.69069,4.85726,5.00919
43.94,0.27,0.11976,0.0199655,3.69069,4.85726,5.25292
75.31,0.22,0.114674,0.00059134,7.24625,6.83693,4.0353
21.67,0.2,0.106387,0.0209843,3.69069,4.85726,5.26001
53.61,0.21,0.100564,0.00118402,6.21261,6.83693,4.81758
76.9,0.27,0.10948,0.00831399,3.54031,6.08711,4.72701
400,0.07,0.103275,0.0181903,6.21261,6.83693,5.22462
76.9,0.25,0.10948,0.00831399,6.21261,6.83693,5.08368
29.12,0.09,0.103275,0.0181903,4.85726,6.83693,5.39141
115.04,0.06,0.10745,0.0184761,3.91605,9.62301,4.84394
75.31,0.2,0.114674,0.00059134,7.24625,4.85726,4.02151
29.12,0.04,0.100564,0.00118402,6.01055,6.19181,4.37216
75.31,0.18,0.114674,0.00059134,7.24625,6.08711,4.17995
29.12,0.09,0.103275,0.00639415,3.78196,6.19181,4.61093
23.52,0.03,0.0890431,0.0212802,3.6963,6.08711,4.85842
195.62,0.24,0.100564,0.017131,4.81151,6.08711,5.22259
53.61,0.18,0.100564,0.00118402,6.01055,6.08711,4.21654
49.06,0.09,0.104623,0.0186361,6.21261,6.83693,5.26004
27.97,0.22,0.106387,0.0209843,3.4984,6.08711,4.89743
264.49,0.26,0.125013,0.00251118,3.6963,6.08711,4.84914
41.7,0.17,0.110123,0.0208282,2.57595,6.08711,4.97426
26.6,0.03,0.103275,0.00639415,4.67156,6.19181,5.01753
27.76,0.11,0.11976,0.0199655,3.46332,5.05073,5.3179
26.6,0.01,0.100564,0.00118402,6.01055,6.19181,4.40963
225.31,0.2,0.10948,0.0190887,3.11962,6.08711,4.88395
76.9,0.29,0.10948,0.00831399,3.69069,4.85726,4.78414
400,0.15,0.10948,0.0190887,6.21261,6.83693,5.15318
239.15,0.06,0.123078,0.0193745,3.91605,9.62301,4.85585
44.82,0.14,0.0971982,0.0211045,3.6963,6.08711,4.82161
60.69,0.24,0.103275,0.00639415,3.78196,4.85726,4.70393
27.97,0.14,0.106387,0.0209843,4.81151,7.33631,5.28039
108.17,0.06,0.100564,0.017131,3.91605,9.62301,4.7071
265.99,0.05,0.125013,0.00251118,3.84659,6.19181,5.06924
115.25,0.06,0.103275,0.0181903,3.91605,9.62301,4.71154
52.24,0.05,0.0852909,0.021398,3.91605,9.62301,4.93198
5.58,0.03,0.0571661,0.0213919,3.91605,9.62301,4.92757
27.97,0.08,0.106387,0.0209843,3.2285,6.19181,4.80806
27.97,0.09,0.106387,0.0209843,3.2285,6.19181,4.87644
51.08,0.06,0.0971982,0.0211045,3.91605,9.62301,5.05158
26.61,0.1,0.100564,0.017131,4.67156,16.4045,4.57964
26.61,0.09,0.0971982,0.0211045,4.67156,16.4045,4.88592
27.97,0.07,0.106387,0.0209843,3.2285,6.19181,4.87302
400,0.18,0.10745,0.0184761,6.21261,6.83693,5.08074
117.87,0.12,0.100564,0.017131,6.21261,6.83693,5.15957
204.55,0.22,0.100564,0.017131,3.69069,4.85726,4.93116
61.93,0.06,0.10948,0.0190887,4.29325,5.81097,4.70486
26.61,0.1,0.10948,0.0190887,4.67156,16.4045,4.58622
26.61,0.1,0.103275,0.0181903,4.67156,16.4045,4.72924
34.78,0.06,0.0890431,0.0212802,3.8782,9.62301,5.31367
193.88,0.03,0.103275,0.0181903,3.91605,8.25404,4.78433
210.03,0.02,0.108724,0.0147353,3.84659,10.697,5.07123
81.32,0.02,0.108724,0.0147353,3.84659,10.697,4.90844
210.03,0.02,0.108724,0.0147353,3.84659,10.697,4.91579
26.61,0.1,0.10948,0.0190887,4.67156,16.4045,4.66408
26.61,0.1,0.106387,0.0209843,4.67156,16.4045,5.16896
400,0.13,0.10948,0.0190887,6.21261,6.83693,5.17685
27.97,0.05,0.106387,0.0209843,4.67156,16.4045,4.90258
69.27,0.05,0.10224,0.0159631,4.67156,16.4045,4.47959
26.61,0.1,0.106387,0.0209843,4.67156,16.4045,5.05235
26.61,0.1,0.110123,0.0208282,4.67156,16.4045,5.28434
26.61,0.1,0.106387,0.0209843,4.67156,16.4045,4.99249
26.61,0.1,0.106387,0.0209843,4.67156,16.4045,5.0526
199.48,0.06,0.10224,0.0159631,3.84,8.34482,4.94177
205.52,0.06,0.103275,0.0181903,3.84,8.34482,5.22803
19.07,0.11,0.0971982,0.0211045,8.06714,11.4171,5.02399
51.14,0.13,0.10948,0.0190887,8.06714,11.4171,5.41387
26.61,0.1,0.10948,0.0190887,4.67156,16.4045,4.72112
26.61,0.1,0.10948,0.0190887,4.67156,16.4045,4.63401
51.14,0.14,0.10948,0.0190887,4.63988,6.20371,4.93497
45.72,0.13,0.103275,0.0181903,4.71378,6.77157,4.9187
26.61,0.08,0.0444643,0.00411393,4.67156,16.4045,4.80677
26.61,0.1,0.110123,0.0208282,4.67156,16.4045,5.18063
27.85,0.15,0.100564,0.017131,8.06714,11.4171,4.53272
34.93,0.16,0.103275,0.0181903,8.06714,11.4171,4.68571
41.7,0.05,0.110123,0.0208282,4.67156,16.4045,4.9141
26.61,0.1,0.110123,0.0208282,4.67156,16.4045,5.13799
41.7,0.13,0.110123,0.0208282,8.06714,11.4171,5.99315
32.23,0.1,0.10224,0.012625,7.87931,11.4171,4.70241
26.61,0.08,0.110123,0.0208282,4.67156,16.4045,5.10475
64.39,0.05,0.10224,0.0159631,4.67156,16.4045,4.50497
38.64,0.1,0.100564,0.017131,4.71378,6.77157,4.89514
400,0.06,0.103275,0.0181903,6.21261,6.83693,5.17229
61.93,0.29,0.10948,0.0190887,3.54031,6.08711,4.74592
26.61,0.1,0.10948,0.0190887,4.67156,16.4045,4.72822
43.02,0.05,0.10224,0.00690545,4.71378,6.57302,4.91355
197.57,0.05,0.103275,0.0181903,4.67156,16.4045,4.43178
41.7,0.01,0.110123,0.0208282,6.21261,6.83693,5.26459
43.02,0.16,0.10224,0.00690545,3.84659,6.08711,4.88267
26.61,0.1,0.103275,0.0181903,4.67156,16.4045,4.71774
400,0.14,0.10948,0.0190887,6.21261,6.83693,5.15925
41.7,0.08,0.110123,0.0208282,6.21261,6.83693,5.26932
400,0.01,0.10948,0.0190887,6.21261,6.83693,5.1121
400,0.08,0.10948,0.0190887,6.21261,6.83693,5.20378
27.97,0.01,0.106387,0.0209843,6.144,6.83693,5.35121
400,0.11,0.103275,0.0181903,6.21261,6.83693,5.0586
103.1,0.14,0.100564,0.017131,6.144,6.83693,5.42469
41.7,0.14,0.110123,0.0208282,6.144,6.83693,5.38617
32.23,0.06,0.10224,0.012625,4.67156,6.14812,5.07571
216.92,0.05,0.10948,0.0190887,4.67156,16.4045,4.46191
400,0.13,0.103275,0.0181903,6.21261,6.83693,5.08754
110.18,0.14,0.103275,0.0181903,6.144,6.83693,5.20669
51.23,0.08,0.0971982,0.0211045,6.144,6.83693,5.18394
41.7,0.22,0.110123,0.0208282,3.46332,6.08711,4.90257
69.27,0.06,0.10224,0.0159631,3.16655,8.34482,4.71823
107.48,0.01,0.10224,0.0159631,6.144,6.83693,5.23064
225.14,0.05,0.10948,0.0190887,2.79556,8.34482,4.88407
45.72,0.27,0.103275,0.0181903,4.13581,6.08711,5.04556
400,0.14,0.10948,0.0190887,6.21261,6.83693,5.06333
27.97,0.04,0.106387,0.0209843,6.21261,6.83693,5.22973
71.97,0.06,0.103275,0.0181903,2.95891,8.34482,4.77003
218.42,0.06,0.108724,0.0147353,3.84,8.34482,5.07763
41.7,0.08,0.110123,0.0208282,6.21261,6.83693,5.24583
51.23,0.06,0.0971982,0.0211045,3.84,8.34482,4.97847
41.7,0.14,0.110123,0.0208282,6.21261,6.83693,5.353
117.16,0.06,0.100564,0.017131,3.84,8.34482,4.77914
225.14,0.06,0.10948,0.0190887,3.78196,8.34482,4.8961
34.93,0.09,0.103275,0.0181903,4.67156,6.20371,4.9042
22.64,0.13,0.0971982,0.0211045,4.13581,6.08711,5.30665
27.97,0.21,0.106387,0.0209843,4.13581,6.08711,5.1362
61.93,0.19,0.10948,0.0190887,4.67156,6.77157,4.85027
225.14,0.06,0.10948,0.0190887,2.79556,8.34482,4.83787
225.14,0.06,0.10948,0.0144041,2.79556,8.34482,4.79639
64.89,0.06,0.100564,0.017131,2.95891,8.34482,4.7323
239.15,0.03,0.123078,0.0193745,3.91605,9.62301,4.69442
88.17,0.06,0.10948,0.0190887,2.95891,8.34482,4.69589
400,0.14,0.10948,0.0190887,6.144,6.83693,5.1016
38.64,0.23,0.100564,0.017131,4.13581,6.08711,5.03987
81.32,0.06,0.108724,0.0147353,3.2285,8.34482,4.80131
86.19,0.05,0.108724,0.0147353,3.17525,8.34482,4.71171
218.42,0.06,0.108724,0.0147353,2.7423,8.34482,4.91012
91.14,0.03,0.0403861,0.0223601,3.91605,9.62301,4.78221
210.58,0.07,0.101547,0.0199209,4.85726,6.60659,5.05012
220.65,0.23,0.114674,0.0138623,2.6974,4.85726,4.71664
